JUD,CE,TIP_PV,CODU,DEN_CIRC,DEN1_FP,DEN2_FP,DEN3_FP,DEN4_FP,NPOZ,TA,TAPU,MAJA,MAJV,TVVE,TVN,VVE,MCF1,MCF2,N_CONS_L,DATA,X_CONS_L
5,73,2,146,,UNIUNEA DEMOCRATA A TINERILOR,MAGHIARI,,,3,0,0,0,0,0,0,262,2,0,,2 iunie,2
5,74,2,0,SALARD,,,,,0,3171,1982,1586,0,1840,142,1840,12,1,13,2 iunie,13
5,74,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,76,0,1,,2 iunie,1
5,74,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,2,0,0,0,0,0,0,1027,7,0,,2 iunie,7
5,74,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,737,5,0,,2 iunie,5
5,75,2,0,SAMBATA,,,,,0,1427,759,714,0,673,86,673,9,2,11,2 iunie,11
5,75,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,112,1,1,,2 iunie,2
5,75,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,252,4,0,,2 iunie,4
5,75,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,221,3,1,,2 iunie,4
5,75,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,88,1,0,,2 iunie,1
5,76,2,0,SANMARTIN,,,,,0,5772,3354,2887,0,2924,430,2924,11,6,17,2 iunie,17
5,76,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,550,3,0,,2 iunie,3
5,76,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,524,3,0,,2 iunie,3
5,76,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,378,2,0,,2 iunie,2
5,76,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,157,0,1,,2 iunie,1
5,76,2,53,,PARTIDUL DREPTATII SOCIALE,(NOUA DEMOCRATIE DE NORD-VEST,DIN ROMANIA),,5,0,0,0,0,0,0,45,0,0,,2 iunie,0
5,76,2,62,,PARTIDUL LIBERAL - 1993,,,,6,0,0,0,0,0,0,208,1,0,,2 iunie,1
5,76,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,7,0,0,0,0,0,0,64,0,0,,2 iunie,0
5,76,2,36,,PARTIDUL ALIANTEI CIVICE,,,,8,0,0,0,0,0,0,28,0,0,,2 iunie,0
5,76,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,9,0,0,0,0,0,0,291,1,1,,2 iunie,2
5,76,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,10,0,0,0,0,0,0,324,1,1,,2 iunie,2
5,76,2,999,,MARTA TRAIAN,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,149,0,1,,2 iunie,1
5,76,2,999,,BONICA IOAN,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,64,0,0,,2 iunie,0
5,76,2,999,,ORAVICEAN NICOLAE -,VASILE,,,13,0,0,0,0,0,0,66,0,1,,2 iunie,1
5,76,2,999,,SUCIU IOAN,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,76,0,1,,2 iunie,1
5,77,2,0,SANTANDREI,,,,,0,2713,1769,1357,0,1554,215,1554,10,3,13,2 iunie,13
5,77,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,348,2,1,,2 iunie,3
5,77,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,261,2,0,,2 iunie,2
5,77,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,193,1,1,,2 iunie,2
5,77,2,138,,PARTIDUL SOCIALIST,,,,4,0,0,0,0,0,0,44,0,0,,2 iunie,0
5,77,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,708,5,1,,2 iunie,6
5,78,2,0,SARBI,,,,,0,2538,1395,1270,0,1279,116,1279,10,3,13,2 iunie,13
5,78,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,505,5,0,,2 iunie,5
5,78,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,156,1,1,,2 iunie,2
5,78,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,41,0,0,,2 iunie,0
5,78,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,70,0,1,,2 iunie,1
5,78,2,36,,PARTIDUL ALIANTEI CIVICE,,,,5,0,0,0,0,0,0,451,4,1,,2 iunie,5
5,78,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,56,0,0,,2 iunie,0
5,79,2,0,SPINUS,,,,,0,1176,744,589,0,668,76,668,9,2,11,2 iunie,11
5,79,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,136,2,0,,2 iunie,2
5,79,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,273,4,0,,2 iunie,4
5,79,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,223,3,1,,2 iunie,4
5,79,2,999,,MORAR ARON,CANDIDAT INDEPENDENT,,,4,0,0,0,0,0,0,36,0,1,,2 iunie,1
5,80,2,0,SUPLACU DE BARCAU,,,,,0,3819,2063,1910,0,1914,149,1914,8,5,13,2 iunie,13
5,80,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,72,0,0,,2 iunie,0
5,80,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,101,0,1,,2 iunie,1
5,80,2,131,,UNIUNEA DEMOCRATICA A,SLOVACILOR SI CEHILOR DIN,ROMANIA,,3,0,0,0,0,0,0,257,1,1,,2 iunie,2
5,80,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,4,0,0,0,0,0,0,66,0,0,,2 iunie,0
5,80,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,86,0,1,,2 iunie,1
5,80,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,6,0,0,0,0,0,0,94,0,1,,2 iunie,1
5,80,2,62,,PARTIDUL LIBERAL - 1993,,,,7,0,0,0,0,0,0,550,3,1,,2 iunie,4
5,80,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,8,0,0,0,0,0,0,615,4,0,,2 iunie,4
5,80,2,999,,TIVADAR NICOLAE,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,73,0,0,,2 iunie,0
5,81,2,0,SIMIAN,,,,,0,3117,2222,1559,0,2112,110,2112,11,2,13,2 iunie,13
5,81,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,78,0,1,,2 iunie,1
5,81,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,371,2,0,,2 iunie,2
5,81,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,223,1,0,,2 iunie,1
5,81,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,4,0,0,0,0,0,0,1440,8,1,,2 iunie,9
5,82,2,0,SINTEU,,,,,0,1099,460,0,0,361,99,361,8,3,11,16 iunie,11
5,82,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,70,2,0,,16 iunie,2
5,82,2,131,,UNIUNEA DEMOCRATICA A,SLOVACILOR SI CEHILOR DIN,ROMANIA,,2,0,0,0,0,0,0,145,4,1,,16 iunie,5
5,82,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,29,0,1,,16 iunie,1
5,82,2,999,,FURIC GHOERGHE,CANDIDAT INDEPENDENT,,,4,0,0,0,0,0,0,62,1,0,,16 iunie,1
5,82,2,999,,LAVRINCIK IOSIF,CANDIDAT INDEPENDENT,,,5,0,0,0,0,0,0,40,1,0,,16 iunie,1
5,82,2,999,,CUBELAC IOSIF,CANDIDAT INDEPENDENT,,,6,0,0,0,0,0,0,15,0,1,,16 iunie,1
5,83,2,0,SOIMI,,,,,0,2583,1566,1292,0,1462,104,1462,10,3,13,2 iunie,13
5,83,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,334,2,1,,2 iunie,3
5,83,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,257,2,0,,2 iunie,2
5,83,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,478,4,0,,2 iunie,4
5,83,2,97,,PARTIDUL ROMANIA MARE,,,,4,0,0,0,0,0,0,50,0,1,,2 iunie,1
5,83,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,131,1,0,,2 iunie,1
5,83,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,6,0,0,0,0,0,0,212,1,1,,2 iunie,2
5,84,2,0,SUNCUIUS,,,,,0,3170,1908,1586,0,1811,97,1811,10,3,13,2 iunie,13
5,84,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,1,0,0,0,0,0,0,106,0,1,,2 iunie,1
5,84,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,49,0,0,,2 iunie,0
5,84,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,3,0,0,0,0,0,0,228,1,1,,2 iunie,2
5,84,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,371,2,1,,2 iunie,3
5,84,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,841,6,0,,2 iunie,6
5,84,2,97,,PARTIDUL ROMANIA MARE,,,,6,0,0,0,0,0,0,42,0,0,,2 iunie,0
5,84,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,7,0,0,0,0,0,0,174,1,0,,2 iunie,1
5,85,2,0,TARCEA,,,,,0,2301,1201,1151,0,1109,92,1109,8,3,11,2 iunie,11
5,85,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,53,0,0,,2 iunie,0
5,85,2,32,,PARTIDA ROMILOR,,,,2,0,0,0,0,0,0,31,0,0,,2 iunie,0
5,85,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,295,2,1,,2 iunie,3
5,85,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,61,0,1,,2 iunie,1
5,85,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,5,0,0,0,0,0,0,669,6,1,,2 iunie,7
5,86,2,0,TARCAIA,,,,,0,1803,1224,902,0,1163,61,1163,9,2,11,2 iunie,11
5,86,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,52,0,1,,2 iunie,1
5,86,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,52,0,1,,2 iunie,1
5,86,2,36,,PARTIDUL ALIANTEI CIVICE,,,,3,0,0,0,0,0,0,214,2,0,,2 iunie,2
5,86,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,28,0,0,,2 iunie,0
5,86,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,108,1,0,,2 iunie,1
5,86,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,6,0,0,0,0,0,0,640,6,0,,2 iunie,6
5,86,2,999,,ERDEI ILEANA,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,41,0,0,,2 iunie,0
5,86,2,999,,LUCUTA AUGUSTIN,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,28,0,0,,2 iunie,0
5,87,2,0,TAUTEU,,,,,0,3285,2230,1643,0,1975,255,1975,10,3,13,2 iunie,13
5,87,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,237,1,1,,2 iunie,2
5,87,2,97,,PARTIDUL ROMANIA MARE,,,,2,0,0,0,0,0,0,47,0,0,,2 iunie,0
5,87,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,3,0,0,0,0,0,0,365,2,1,,2 iunie,3
5,87,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,499,3,0,,2 iunie,3
5,87,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,46,0,0,,2 iunie,0
5,87,2,62,,PARTIDUL LIBERAL - 1993,,,,6,0,0,0,0,0,0,592,3,1,,2 iunie,4
5,87,2,36,,PARTIDUL ALIANTEI CIVICE,,,,7,0,0,0,0,0,0,189,1,0,,2 iunie,1
5,88,2,0,TILEAGD,,,,,0,5439,2834,2720,0,2614,220,2614,12,3,15,2 iunie,15
5,88,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,1,0,0,0,0,0,0,572,3,0,,2 iunie,3
5,88,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,356,2,0,,2 iunie,2
5,88,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,3,0,0,0,0,0,0,219,1,0,,2 iunie,1
5,88,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,153,0,1,,2 iunie,1
5,88,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,358,2,0,,2 iunie,2
5,88,2,62,,PARTIDUL LIBERAL - 1993,,,,6,0,0,0,0,0,0,51,0,0,,2 iunie,0
5,88,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,7,0,0,0,0,0,0,78,0,1,,2 iunie,1
5,88,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,8,0,0,0,0,0,0,780,4,1,,2 iunie,5
5,88,2,82,,PARTIDUL PENSIONARILOR DIN,ROMANIA,,,9,0,0,0,0,0,0,47,0,0,,2 iunie,0
5,89,2,0,TINCA,,,,,0,5903,3797,2952,0,3332,465,3332,10,7,17,2 iunie,17
5,89,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,121,0,1,,2 iunie,1
5,89,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,2,0,0,0,0,0,0,71,0,0,,2 iunie,0
5,89,2,138,,PARTIDUL SOCIALIST,,,,3,0,0,0,0,0,0,48,0,0,,2 iunie,0
5,89,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,4,0,0,0,0,0,0,296,1,1,,2 iunie,2
5,89,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,145,0,1,,2 iunie,1
5,89,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,6,0,0,0,0,0,0,493,2,1,,2 iunie,3
5,89,2,32,,PARTIDA ROMILOR,,,,7,0,0,0,0,0,0,214,1,0,,2 iunie,1
5,89,2,133,,UNIUNEA GENERALA A ROMILOR DIN,ROMANIA,,,8,0,0,0,0,0,0,68,0,0,,2 iunie,0
5,89,2,97,,PARTIDUL ROMANIA MARE,,,,9,0,0,0,0,0,0,58,0,0,,2 iunie,0
5,89,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,10,0,0,0,0,0,0,324,1,1,,2 iunie,2
5,89,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,11,0,0,0,0,0,0,934,4,1,,2 iunie,5
5,89,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,12,0,0,0,0,0,0,285,1,0,,2 iunie,1
5,89,2,999,,MOTIU PETRU IOAN,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,68,0,0,,2 iunie,0
5,89,2,999,,JURCUTA MARIOARA,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,53,0,0,,2 iunie,0
5,89,2,999,,MATEAS TRAIAN,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,116,0,1,,2 iunie,1
5,89,2,999,,LEUCE EMIL,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,38,0,0,,2 iunie,0
5,90,2,0,TULCA,,,,,0,2452,1579,1227,0,1397,182,1397,9,4,13,2 iunie,13
5,90,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,1,0,0,0,0,0,0,97,0,1,,2 iunie,1
5,90,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,113,1,0,,2 iunie,1
5,90,2,36,,PARTIDUL ALIANTEI CIVICE,,,,3,0,0,0,0,0,0,333,3,0,,2 iunie,3
5,90,2,138,,PARTIDUL SOCIALIST,,,,4,0,0,0,0,0,0,28,0,0,,2 iunie,0
5,90,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,91,0,1,,2 iunie,1
5,90,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,6,0,0,0,0,0,0,32,0,0,,2 iunie,0
5,90,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,7,0,0,0,0,0,0,403,3,1,,2 iunie,4
5,90,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,8,0,0,0,0,0,0,126,1,0,,2 iunie,1
5,90,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,9,0,0,0,0,0,0,174,1,1,,2 iunie,2
5,91,2,0,TETCHEA,,,,,0,2438,1579,1220,0,1287,292,1287,7,6,13,2 iunie,13
5,91,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,1,0,0,0,0,0,0,59,0,1,,2 iunie,1
5,91,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,2,0,0,0,0,0,0,82,0,1,,2 iunie,1
5,91,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,51,0,0,,2 iunie,0
5,91,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,151,1,0,,2 iunie,1
5,91,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,278,2,1,,2 iunie,3
5,91,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,57,0,1,,2 iunie,1
5,91,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,7,0,0,0,0,0,0,175,1,1,,2 iunie,2
5,91,2,999,,BEJAN NICOLAE,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,104,1,0,,2 iunie,1
5,91,2,999,,CHIRILA ROMAN,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,56,0,1,,2 iunie,1
5,91,2,999,,FILIP TRAIAN,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,160,1,0,,2 iunie,1
5,91,2,999,,SIMUT VASILE-LUCIAN,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,114,1,0,,2 iunie,1
5,92,2,0,UILEACU DE BEIUS,,,,,0,2202,1644,1102,0,1495,149,1495,7,4,11,2 iunie,11
5,92,2,138,,PARTIDUL SOCIALIST,,,,1,0,0,0,0,0,0,103,0,1,,2 iunie,1
5,92,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,411,3,0,,2 iunie,3
5,92,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,3,0,0,0,0,0,0,155,1,0,,2 iunie,1
5,92,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,4,0,0,0,0,0,0,232,1,1,,2 iunie,2
5,92,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,215,1,0,,2 iunie,1
5,92,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,180,1,0,,2 iunie,1
5,92,2,999,,SABAU ILIE-IOAN,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,94,0,1,,2 iunie,1
5,92,2,999,,GHERMAN MIHAI,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,105,0,1,,2 iunie,1
5,93,2,0,VADU CRISULUI,,,,,0,3530,2027,1766,0,1751,276,1751,4,9,13,2 iunie,13
5,93,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,250,1,1,,2 iunie,2
5,93,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,26,0,0,,2 iunie,0
5,93,2,62,,PARTIDUL LIBERAL - 1993,,,,3,0,0,0,0,0,0,20,0,0,,2 iunie,0
5,93,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,4,0,0,0,0,0,0,232,1,1,,2 iunie,2
5,93,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,5,0,0,0,0,0,0,191,1,1,,2 iunie,2
5,93,2,97,,PARTIDUL ROMANIA MARE,,,,6,0,0,0,0,0,0,90,0,1,,2 iunie,1
5,93,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,100,0,1,,2 iunie,1
5,93,2,999,,MALAI FLORIAN,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,59,0,1,,2 iunie,1
5,93,2,999,,COSMA DOREL,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,345,1,0,,2 iunie,1
5,93,2,999,,MIERE IOAN,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,47,0,0,,2 iunie,0
5,93,2,999,,MIERE FLORIAN,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,69,0,1,,2 iunie,1
5,93,2,999,,BODEA FLORIAN,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,46,0,0,,2 iunie,0
5,93,2,999,,LUP TEODOR,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,71,0,1,,2 iunie,1
5,93,2,999,,CIUCLE IOAN,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,37,0,0,,2 iunie,0
5,93,2,999,,LUP FLORIAN,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,58,0,1,,2 iunie,1
5,93,2,999,,GHEITI VICTOR,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,29,0,0,,2 iunie,0
5,93,2,999,,COSTIN FLORIAN,CANDIDAT INDEPENDENT,,,17,0,0,0,0,0,0,14,0,0,,2 iunie,0
5,93,2,999,,ROSTAS RADU,CANDIDAT INDEPENDENT,,,18,0,0,0,0,0,0,47,0,0,,2 iunie,0
5,93,2,999,,SCHIOP GAVRIL,CANDIDAT INDEPENDENT,,,19,0,0,0,0,0,0,20,0,0,,2 iunie,0
5,94,2,0,VIISOARA,,,,,0,1032,737,517,0,710,27,710,10,1,11,2 iunie,11
5,94,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,1,0,0,0,0,0,0,387,6,0,,2 iunie,6
5,94,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,89,1,0,,2 iunie,1
5,94,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,234,3,1,,2 iunie,4
5,95,2,0,VARCIOROG,,,,,0,2046,1338,1024,0,1177,161,1177,10,1,11,2 iunie,11
5,95,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,228,2,0,,2 iunie,2
5,95,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,2,0,0,0,0,0,0,74,0,1,,2 iunie,1
5,95,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,442,4,0,,2 iunie,4
5,95,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,433,4,0,,2 iunie,4
6,1,2,0,MUNICIPIUL BISTRITA,,,,,0,63878,33477,31940,0,31375,2076,31375,15,8,23,2 iunie,23
6,1,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,1,0,0,0,0,0,0,1019,0,1,,2 iunie,1
6,1,2,91,,PARTIDUL REPUBLICAN,,,,2,0,0,0,0,0,0,411,0,0,,2 iunie,0
6,1,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,3605,2,1,,2 iunie,3
6,1,2,36,,PARTIDUL ALIANTEI CIVICE,,,,4,0,0,0,0,0,0,1545,1,0,,2 iunie,1
6,1,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,5,0,0,0,0,0,0,4173,3,0,,2 iunie,3
6,1,2,138,,PARTIDUL SOCIALIST,,,,6,0,0,0,0,0,0,595,0,0,,2 iunie,0
6,1,2,128,,UNIUNEA DEMOCRATA MAGHIARA DIN,ROMANIA,,,7,0,0,0,0,0,0,1654,1,0,,2 iunie,1
6,1,2,62,,PARTIDUL LIBERAL - 1993,,,,8,0,0,0,0,0,0,943,0,1,,2 iunie,1
6,1,2,34,,"PARTIDUL ""NOUA ROMANIE""",,,,9,0,0,0,0,0,0,822,0,1,,2 iunie,1
6,1,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,10,0,0,0,0,0,0,1156,0,1,,2 iunie,1
6,1,2,32,,PARTIDA ROMILOR,,,,11,0,0,0,0,0,0,547,0,0,,2 iunie,0
6,1,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,12,0,0,0,0,0,0,599,0,1,,2 iunie,1
6,1,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,13,0,0,0,0,0,0,4408,3,0,,2 iunie,3
6,1,2,25,,FRONTUL DEMOCRAT ROMAN DIN,TIMISOARA,,,14,0,0,0,0,0,0,272,0,0,,2 iunie,0
6,1,2,97,,PARTIDUL ROMANIA MARE,,,,15,0,0,0,0,0,0,1013,0,1,,2 iunie,1
6,1,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,16,0,0,0,0,0,0,7136,5,0,,2 iunie,5
